village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads
Mandena,ASV_150,0.03296703296703297,2309,Microgale brevicaudata,agriculture,2,0.00923197800039285,25455
Mandena,ASV_150,0.03296703296703297,2327,Microgale brevicaudata,agriculture,2,0.006356528098104292,17777
Mandena,ASV_150,0.03296703296703297,2626,Microgale brevicaudata,flooded_rice,3,0.0018860299070456688,22269
Mandena,ASV_1501,0.01098901098901099,2082,Microgale brevicaudata,agriculture,1,0.10499817288562265,24629
Mandena,ASV_1501,0.01098901098901099,2347,Microgale brevicaudata,secondary_forest,2,0.011955387948327048,24926
Mandena,ASV_1504,0.17032967032967034,2028,Microgale brevicaudata,brushy_regrowth,1,0.010206251328938975,18812
Mandena,ASV_1504,0.17032967032967034,2035,Microgale brevicaudata,brushy_regrowth,1,0.005119136262099777,21488
Mandena,ASV_1504,0.17032967032967034,2069,Microgale brevicaudata,agriculture,1,0.0026282628262826284,27775
Mandena,ASV_1504,0.17032967032967034,2125,Microgale brevicaudata,secondary_forest,1,0.008945734141653113,13526
Mandena,ASV_1504,0.17032967032967034,2170,Microgale brevicaudata,flooded_rice,1,0.004636207283332087,13373
Mandena,ASV_1504,0.17032967032967034,2234,Microgale brevicaudata,agroforest,1,0.0016067776803973123,13692
Mandena,ASV_1504,0.17032967032967034,2244,Microgale brevicaudata,agroforest,1,0.012482468443197756,14260
Mandena,ASV_1504,0.17032967032967034,2256,Microgale brevicaudata,brushy_regrowth,2,0.001609935602575897,39132
Mandena,ASV_1504,0.17032967032967034,2265,Microgale brevicaudata,brushy_regrowth,2,0.0012900451515803052,41859
Mandena,ASV_1504,0.17032967032967034,2266,Microgale brevicaudata,brushy_regrowth,2,0.004045183941382995,26204
Mandena,ASV_1504,0.17032967032967034,2271,Microgale brevicaudata,brushy_regrowth,2,0.006200932984412335,17578
Mandena,ASV_1504,0.17032967032967034,2274,Microgale brevicaudata,brushy_regrowth,2,0.009208712434518887,18135
Mandena,ASV_1504,0.17032967032967034,2279,Microgale brevicaudata,brushy_regrowth,2,0.0012128856976518533,20612
Mandena,ASV_1504,0.17032967032967034,2289,Microgale brevicaudata,brushy_regrowth,2,0.004766827475304387,17412
Mandena,ASV_1504,0.17032967032967034,2338,Microgale brevicaudata,agriculture,2,0.0013891093824416575,25196
Mandena,ASV_1504,0.17032967032967034,2352,Microgale brevicaudata,secondary_forest,2,0.0030791624678087564,17862
Mandena,ASV_1504,0.17032967032967034,2383,Microgale brevicaudata,semi-intact_forest,2,0.0029262086513994912,23580
Mandena,ASV_1504,0.17032967032967034,2387,Microgale brevicaudata,flooded_rice,2,0.002833379032995156,10941
Mandena,ASV_1504,0.17032967032967034,2388,Microgale brevicaudata,flooded_rice,2,0.0024781228219623633,12913
Mandena,ASV_1504,0.17032967032967034,2393,Microgale brevicaudata,flooded_rice,2,0.004104196331351034,23878
Mandena,ASV_1504,0.17032967032967034,2402,Microgale brevicaudata,flooded_rice,2,0.008344817026489051,13062
Mandena,ASV_1504,0.17032967032967034,2405,Microgale brevicaudata,flooded_rice,2,0.0015519515791107318,25774
Mandena,ASV_1504,0.17032967032967034,2421,Microgale brevicaudata,flooded_rice,2,0.003022476232345991,18197
Mandena,ASV_1504,0.17032967032967034,2432,Microgale brevicaudata,flooded_rice,2,0.0012218963831867058,32736
Mandena,ASV_1504,0.17032967032967034,2441,Microgale brevicaudata,agroforest,2,0.001846343214688686,19498
Mandena,ASV_1504,0.17032967032967034,2498,Microgale brevicaudata,brushy_regrowth,3,0.0018048369630610035,16622
Mandena,ASV_1504,0.17032967032967034,2524,Microgale brevicaudata,brushy_regrowth,3,0.006165628245067498,15408
Mandena,ASV_1504,0.17032967032967034,2528,Microgale brevicaudata,brushy_regrowth,3,0.010689248282085097,14407
Mandena,ASV_1504,0.17032967032967034,2544,Microgale brevicaudata,agriculture,3,0.00323192580622497,14233
Mandena,ASV_1504,0.17032967032967034,2590,Microgale brevicaudata,agriculture,3,0.004276376076730405,16369
Mandena,ASV_1504,0.17032967032967034,2592,Microgale brevicaudata,flooded_rice,3,0.004063360881542699,14520
Mandena,ASV_1507,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.001987577639751553,16100
Mandena,ASV_1507,0.02197802197802198,2307,Microgale brevicaudata,agriculture,2,0.003291943401674848,17315
Mandena,ASV_1507,0.02197802197802198,2308,Microgale brevicaudata,agriculture,2,0.0021366459627329194,20125
Mandena,ASV_1507,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.001856331214490634,17777
Mandena,ASV_1511,0.01098901098901099,2309,Microgale brevicaudata,agriculture,2,0.0012571204085641329,25455
Mandena,ASV_1511,0.01098901098901099,2635,Microgale brevicaudata,flooded_rice,3,0.002855955966351646,19258
Mandena,ASV_1516,0.04395604395604396,2170,Microgale brevicaudata,flooded_rice,1,0.0029163239362895387,13373
Mandena,ASV_1516,0.04395604395604396,2245,Microgale brevicaudata,agroforest,1,0.020091723083642717,13737
Mandena,ASV_1516,0.04395604395604396,2257,Microgale brevicaudata,brushy_regrowth,2,0.006663468201929741,18759
Mandena,ASV_1516,0.04395604395604396,2265,Microgale brevicaudata,brushy_regrowth,2,0.014811629518144246,41859
Mandena,ASV_1516,0.04395604395604396,2291,Microgale brevicaudata,agriculture,2,0.0014764764764764766,39960
Mandena,ASV_1516,0.04395604395604396,2349,Microgale brevicaudata,secondary_forest,2,0.002139495079161318,16359
Mandena,ASV_1516,0.04395604395604396,2371,Microgale brevicaudata,semi-intact_forest,2,0.0024230458583864305,22286
Mandena,ASV_1516,0.04395604395604396,2378,Microgale brevicaudata,semi-intact_forest,2,0.0037368075544109477,19803
Mandena,ASV_1521,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.00983566497647993,16369
Mandena,ASV_1521,0.01098901098901099,2592,Microgale brevicaudata,flooded_rice,3,0.0024104683195592287,14520
Mandena,ASV_1524,0.027472527472527472,2007,Microgale brevicaudata,brushy_regrowth,1,0.001490789053348951,18782
Mandena,ASV_1524,0.027472527472527472,2305,Microgale brevicaudata,agriculture,2,0.0012491672218520986,36024
Mandena,ASV_1524,0.027472527472527472,2306,Microgale brevicaudata,agriculture,2,0.0019254658385093168,16100
Mandena,ASV_1524,0.027472527472527472,2309,Microgale brevicaudata,agriculture,2,0.0011785503830288745,25455
Mandena,ASV_1524,0.027472527472527472,2626,Microgale brevicaudata,flooded_rice,3,0.0031433831784094483,22269
Mandena,ASV_1525,0.01098901098901099,2305,Microgale brevicaudata,agriculture,2,0.0020264268265600713,36024
Mandena,ASV_1525,0.01098901098901099,2327,Microgale brevicaudata,agriculture,2,0.00309388535748439,17777
Mandena,ASV_153,0.03296703296703297,2254,Microgale brevicaudata,brushy_regrowth,2,0.005170373138977139,16053
Mandena,ASV_153,0.03296703296703297,2305,Microgale brevicaudata,agriculture,2,0.031062624916722185,36024
Mandena,ASV_153,0.03296703296703297,2306,Microgale brevicaudata,agriculture,2,0.014968944099378882,16100
Mandena,ASV_153,0.03296703296703297,2309,Microgale brevicaudata,agriculture,2,0.003378511098016107,25455
Mandena,ASV_153,0.03296703296703297,2626,Microgale brevicaudata,flooded_rice,3,0.007184875836364453,22269
Mandena,ASV_153,0.03296703296703297,2635,Microgale brevicaudata,flooded_rice,3,0.051614913282791566,19258
Mandena,ASV_1534,0.016483516483516484,2124,Microgale brevicaudata,secondary_forest,1,0.0127544447307395,7762
Mandena,ASV_1534,0.016483516483516484,2148,Microgale brevicaudata,flooded_rice,1,0.005717967302891197,49668
Mandena,ASV_1534,0.016483516483516484,2163,Microgale brevicaudata,flooded_rice,1,0.002849002849002849,43875
Mandena,ASV_1535,0.04945054945054945,2006,Microgale brevicaudata,brushy_regrowth,1,0.0017190680841438588,22105
Mandena,ASV_1535,0.04945054945054945,2036,Microgale brevicaudata,brushy_regrowth,1,0.001585484013036202,22706
Mandena,ASV_1535,0.04945054945054945,2157,Microgale brevicaudata,flooded_rice,1,0.0026046344530267647,22268
Mandena,ASV_1535,0.04945054945054945,2162,Microgale brevicaudata,flooded_rice,1,0.005445720374097312,16894
Mandena,ASV_1535,0.04945054945054945,2188,Microgale brevicaudata,agroforest,1,0.00453935535444086,35027
Mandena,ASV_1535,0.04945054945054945,2195,Microgale brevicaudata,agroforest,1,0.01377110088038123,24762
Mandena,ASV_1535,0.04945054945054945,2275,Microgale brevicaudata,brushy_regrowth,2,0.029689544802358768,63423
Mandena,ASV_1535,0.04945054945054945,2286,Microgale brevicaudata,brushy_regrowth,2,0.002464021711959433,28003
Mandena,ASV_1535,0.04945054945054945,2293,Microgale brevicaudata,agriculture,2,0.0013727047207500013,162453
Mandena,ASV_1539,0.01098901098901099,2306,Microgale brevicaudata,agriculture,2,0.0044720496894409935,16100
Mandena,ASV_1539,0.01098901098901099,2635,Microgale brevicaudata,flooded_rice,3,0.0018174265240419566,19258
Mandena,ASV_1540,0.13186813186813187,2006,Microgale brevicaudata,brushy_regrowth,1,0.0017190680841438588,22105
Mandena,ASV_1540,0.13186813186813187,2028,Microgale brevicaudata,brushy_regrowth,1,0.010418881564958536,18812
Mandena,ASV_1540,0.13186813186813187,2125,Microgale brevicaudata,secondary_forest,1,0.012124796687860416,13526
Mandena,ASV_1540,0.13186813186813187,2145,Microgale brevicaudata,flooded_rice,1,0.0013938669852648347,20088
Mandena,ASV_1540,0.13186813186813187,2244,Microgale brevicaudata,agroforest,1,0.014025245441795231,14260
Mandena,ASV_1540,0.13186813186813187,2245,Microgale brevicaudata,agroforest,1,0.003567008808327874,13737
Mandena,ASV_1540,0.13186813186813187,2256,Microgale brevicaudata,brushy_regrowth,2,0.004344270673617499,39132
Mandena,ASV_1540,0.13186813186813187,2265,Microgale brevicaudata,brushy_regrowth,2,0.0015289424018729546,41859
Mandena,ASV_1540,0.13186813186813187,2266,Microgale brevicaudata,brushy_regrowth,2,0.0057243168981834834,26204
Mandena,ASV_1540,0.13186813186813187,2271,Microgale brevicaudata,brushy_regrowth,2,0.007054272385936967,17578
Mandena,ASV_1540,0.13186813186813187,2289,Microgale brevicaudata,brushy_regrowth,2,0.0030438777854353317,17412
Mandena,ASV_1540,0.13186813186813187,2339,Microgale brevicaudata,agriculture,2,0.004004214963119073,18980
Mandena,ASV_1540,0.13186813186813187,2387,Microgale brevicaudata,flooded_rice,2,0.008317338451695458,10941
Mandena,ASV_1540,0.13186813186813187,2388,Microgale brevicaudata,flooded_rice,2,0.00906063656779989,12913
Mandena,ASV_1540,0.13186813186813187,2393,Microgale brevicaudata,flooded_rice,2,0.005988776279420387,23878
Mandena,ASV_1540,0.13186813186813187,2402,Microgale brevicaudata,flooded_rice,2,0.014316337467462869,13062
Mandena,ASV_1540,0.13186813186813187,2407,Microgale brevicaudata,flooded_rice,2,0.004377399151458011,14849
Mandena,ASV_1540,0.13186813186813187,2445,Microgale brevicaudata,agroforest,2,0.003073826233610794,36762
Mandena,ASV_1540,0.13186813186813187,2528,Microgale brevicaudata,brushy_regrowth,3,0.007357534531824807,14407
Mandena,ASV_1540,0.13186813186813187,2544,Microgale brevicaudata,agriculture,3,0.007025925665706457,14233
Mandena,ASV_1540,0.13186813186813187,2590,Microgale brevicaudata,agriculture,3,0.00953020954242776,16369
Mandena,ASV_1540,0.13186813186813187,2592,Microgale brevicaudata,flooded_rice,3,0.010261707988980717,14520
Mandena,ASV_1540,0.13186813186813187,2681,Microgale brevicaudata,semi-intact_forest,3,0.004361352600819934,34393
Mandena,ASV_1540,0.13186813186813187,2761,Microgale brevicaudata,agroforest,3,0.0017106422684153232,19291
Mandena,ASV_1543,0.14285714285714285,2006,Microgale brevicaudata,brushy_regrowth,1,0.002261931689662972,22105
Mandena,ASV_1543,0.14285714285714285,2028,Microgale brevicaudata,brushy_regrowth,1,0.0030299808632787586,18812
Mandena,ASV_1543,0.14285714285714285,2125,Microgale brevicaudata,secondary_forest,1,0.013233771994676919,13526
Mandena,ASV_1543,0.14285714285714285,2132,Microgale brevicaudata,semi-intact_forest,1,0.0012123048946810124,32995
Mandena,ASV_1543,0.14285714285714285,2234,Microgale brevicaudata,agroforest,1,0.003432661408121531,13692
Mandena,ASV_1543,0.14285714285714285,2244,Microgale brevicaudata,agroforest,1,0.009046283309957924,14260
Mandena,ASV_1543,0.14285714285714285,2245,Microgale brevicaudata,agroforest,1,0.003421416612069593,13737
Mandena,ASV_1543,0.14285714285714285,2256,Microgale brevicaudata,brushy_regrowth,2,0.0016354901359501176,39132
Mandena,ASV_1543,0.14285714285714285,2265,Microgale brevicaudata,brushy_regrowth,2,0.0022934136028094315,41859
Mandena,ASV_1543,0.14285714285714285,2266,Microgale brevicaudata,brushy_regrowth,2,0.005113723095710579,26204
Mandena,ASV_1543,0.14285714285714285,2271,Microgale brevicaudata,brushy_regrowth,2,0.00841961542837638,17578
Mandena,ASV_1543,0.14285714285714285,2296,Microgale brevicaudata,agriculture,2,0.005789473684210527,7600
Mandena,ASV_1543,0.14285714285714285,2350,Microgale brevicaudata,secondary_forest,2,0.0018405889884763125,24992
Mandena,ASV_1543,0.14285714285714285,2352,Microgale brevicaudata,secondary_forest,2,0.002015451797111186,17862
Mandena,ASV_1543,0.14285714285714285,2363,Microgale brevicaudata,secondary_forest,2,0.006635106422633914,26827
Mandena,ASV_1543,0.14285714285714285,2383,Microgale brevicaudata,semi-intact_forest,2,0.0037319762510602205,23580
Mandena,ASV_1543,0.14285714285714285,2387,Microgale brevicaudata,flooded_rice,2,0.005666758065990312,10941
Mandena,ASV_1543,0.14285714285714285,2393,Microgale brevicaudata,flooded_rice,2,0.007747717564285116,23878
Mandena,ASV_1543,0.14285714285714285,2402,Microgale brevicaudata,flooded_rice,2,0.014010105649977032,13062
Mandena,ASV_1543,0.14285714285714285,2441,Microgale brevicaudata,agroforest,2,0.003384962560262591,19498
Mandena,ASV_1543,0.14285714285714285,2528,Microgale brevicaudata,brushy_regrowth,3,0.012216283750954397,14407
Mandena,ASV_1543,0.14285714285714285,2544,Microgale brevicaudata,agriculture,3,0.008220333028876555,14233
Mandena,ASV_1543,0.14285714285714285,2590,Microgale brevicaudata,agriculture,3,0.007819659111735598,16369
Mandena,ASV_1543,0.14285714285714285,2592,Microgale brevicaudata,flooded_rice,3,0.005027548209366391,14520
Mandena,ASV_1543,0.14285714285714285,2681,Microgale brevicaudata,semi-intact_forest,3,0.0016863896723170414,34393
Mandena,ASV_1543,0.14285714285714285,2729,Microgale brevicaudata,agroforest,3,0.0018914473684210527,24320
Mandena,ASV_1547,0.04395604395604396,2289,Microgale brevicaudata,brushy_regrowth,2,0.0017803813461980246,17412
Mandena,ASV_1547,0.04395604395604396,2349,Microgale brevicaudata,secondary_forest,2,0.008985879332477536,16359
Mandena,ASV_1547,0.04395604395604396,2406,Microgale brevicaudata,flooded_rice,2,0.006364220237052607,17127
Mandena,ASV_1547,0.04395604395604396,2412,Microgale brevicaudata,flooded_rice,2,0.005990176111177668,41735
Mandena,ASV_1547,0.04395604395604396,2421,Microgale brevicaudata,flooded_rice,2,0.001923393966038358,18197
Mandena,ASV_1547,0.04395604395604396,2441,Microgale brevicaudata,agroforest,2,0.002820802133552159,19498
Mandena,ASV_1547,0.04395604395604396,2544,Microgale brevicaudata,agriculture,3,0.0067448886390781984,14233
Mandena,ASV_1547,0.04395604395604396,2656,Microgale brevicaudata,secondary_forest,3,0.0010767160161507402,11145
Mandena,ASV_1558,0.03296703296703297,2046,Microgale brevicaudata,agriculture,1,0.051507356129144144,34597
Mandena,ASV_1558,0.03296703296703297,2058,Microgale brevicaudata,agriculture,1,0.003078180332334514,36710
Mandena,ASV_1558,0.03296703296703297,2173,Microgale brevicaudata,flooded_rice,1,0.001750291715285881,83986
Mandena,ASV_1558,0.03296703296703297,2196,Microgale brevicaudata,agroforest,1,0.005491432348604261,19667
Mandena,ASV_1558,0.03296703296703297,2355,Microgale brevicaudata,secondary_forest,2,0.009430339236185192,23435
Mandena,ASV_1558,0.03296703296703297,2688,Microgale brevicaudata,semi-intact_forest,3,0.00935740311361378,12076
Mandena,ASV_156,0.02197802197802198,2254,Microgale brevicaudata,brushy_regrowth,2,0.0019933968728586557,16053
Mandena,ASV_156,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.006459627329192546,16100
Mandena,ASV_156,0.02197802197802198,2308,Microgale brevicaudata,agriculture,2,0.016198757763975155,20125
Mandena,ASV_156,0.02197802197802198,2635,Microgale brevicaudata,flooded_rice,3,0.007269706096167826,19258
Mandena,ASV_157,0.0989010989010989,2026,Microgale brevicaudata,brushy_regrowth,1,0.04673134924960936,27519
Mandena,ASV_157,0.0989010989010989,2057,Microgale brevicaudata,agriculture,1,0.002250351617440225,24885
Mandena,ASV_157,0.0989010989010989,2058,Microgale brevicaudata,agriculture,1,0.027295014982293652,36710
Mandena,ASV_157,0.0989010989010989,2069,Microgale brevicaudata,agriculture,1,0.004608460846084609,27775
Mandena,ASV_157,0.0989010989010989,2082,Microgale brevicaudata,agriculture,1,0.03114214949855861,24629
Mandena,ASV_157,0.0989010989010989,2110,Microgale brevicaudata,secondary_forest,1,0.0019104629688594535,15703
Mandena,ASV_157,0.0989010989010989,2162,Microgale brevicaudata,flooded_rice,1,0.00899727713981295,16894
Mandena,ASV_157,0.0989010989010989,2172,Microgale brevicaudata,flooded_rice,1,0.0029435278726651646,27518
Mandena,ASV_157,0.0989010989010989,2196,Microgale brevicaudata,agroforest,1,0.042965373468246304,19667
Mandena,ASV_157,0.0989010989010989,2244,Microgale brevicaudata,agroforest,1,0.0011921458625525946,14260
Mandena,ASV_157,0.0989010989010989,2265,Microgale brevicaudata,brushy_regrowth,2,0.0018633985522826632,41859
Mandena,ASV_157,0.0989010989010989,2275,Microgale brevicaudata,brushy_regrowth,2,0.004304432146066885,63423
Mandena,ASV_157,0.0989010989010989,2372,Microgale brevicaudata,semi-intact_forest,2,0.004797575961619393,23762
Mandena,ASV_157,0.0989010989010989,2389,Microgale brevicaudata,flooded_rice,2,0.0013742735982409297,25468
Mandena,ASV_157,0.0989010989010989,2432,Microgale brevicaudata,flooded_rice,2,0.001130254154447703,32736
Mandena,ASV_157,0.0989010989010989,2578,Microgale brevicaudata,agriculture,3,0.016903205230425773,25084
Mandena,ASV_157,0.0989010989010989,2655,Microgale brevicaudata,secondary_forest,3,0.0012717084608353533,25163
Mandena,ASV_157,0.0989010989010989,2761,Microgale brevicaudata,agroforest,3,0.0010885905344461147,19291
Mandena,ASV_1579,0.08241758241758242,2125,Microgale brevicaudata,secondary_forest,1,0.00805855389619991,13526
Mandena,ASV_1579,0.08241758241758242,2195,Microgale brevicaudata,agroforest,1,0.002261529763347064,24762
Mandena,ASV_1579,0.08241758241758242,2234,Microgale brevicaudata,agroforest,1,0.01037101957347356,13692
Mandena,ASV_1579,0.08241758241758242,2256,Microgale brevicaudata,brushy_regrowth,2,0.013441684554840029,39132
